# Cluster Simulation
79291299636.96635,-7078714512.254713,32624706824.781414,-5151.548190964499,7615.298640289599,4685.938115123798,1.1759065545922335e+24
11007506966.602846,73615547034.843,-11185790293.80506,6008.565943684223,4776.862356418689,-4533.043957496241,1.228517160230876e+25
-15111991763.904667,75184461436.822,-14369698931.450344,-2869.2301617068324,-29.13374953343191,-7864.251020644613,4.187845816477358e+25
-25074988539.16422,26202727423.28728,-55833591771.1483,-5243.598901966351,6722.921820012689,-3468.45555412921,2.391894008529241e+25
-18476731292.104004,-83713845345.90294,38177413469.83763,-5459.173224845006,-1715.7848597864395,-7000.954846189679,3.9823632215842703e+24
-10660178832.144987,14528282092.479345,-60725128322.01995,-8785.325644595472,6995.040706893804,-765.5745971676679,1.3771545311353612e+25
35375832668.057655,-32307585286.482754,-66837959155.63513,-642.4723887177734,961.1227844844489,7137.06587027479,4.6253895352732e+25
33023240560.048702,-5549674909.249347,-18145606520.547638,9011.967839199922,-7799.83523453871,7669.159509363482,1.6573217156956048e+24
39140686911.78475,-9190393992.622269,-55811836807.79389,-7887.67856109909,-9582.660803753502,911.8699338763945,3.602844610377774e+24
24355063961.909733,-87046045437.57413,16704611746.293745,-6215.603944038692,823.9019231575057,5958.801655226171,2.1394895267528324e+25
-69383746828.25403,3115793084.073463,51363778461.49028,9382.712267465657,9598.307547468892,7078.058319142467,1.1012451004553064e+24
14914106369.037535,-43503787939.586525,17848947418.44943,-5087.41880195966,-117.03476787874388,7921.873156284808,3.803731174689708e+25
35989572231.609695,-32649669571.742355,-37419001408.165,185.0715877779985,8861.114768537609,-2947.4213885307936,1.5848224670173082e+24
26702468789.009148,59117043229.76356,46739554639.57971,-5545.229384534232,8045.8838492258255,590.4407551607474,1.454496237234755e+25
71629363597.56836,-25122614435.739952,8433950040.533511,-4666.287202285435,6643.845843949617,-2286.585204138818,2.3507170369202417e+25
-42606748020.743126,64622458984.44669,3039267856.0210094,-26.476735586273207,-3516.980702075987,-4921.767530658461,3.6613489822336824e+24
-13260975001.686003,-20675604702.19197,-46196235613.742485,-881.4899495241789,1619.8234585887585,-359.01092519368103,7.94676575096004e+24
-2358249532.164975,-7281742327.553822,-76991943149.47833,7287.678752593289,-7889.358738487531,-8301.510390717354,2.516380452798995e+24
-33970125086.017826,35818265209.12853,-50391447465.75756,3736.2800134967692,9305.014481868926,-1754.955725641421,1.4211059727996125e+24
67516446745.758766,-52514989069.49713,31754581265.835655,6103.884287050918,-7107.634664286268,7590.243834653273,2.2211919210099826e+25
66996665348.69243,9708529339.55093,9638273290.317734,-4622.159651091105,9084.953879937919,-2334.7598481725936,1.634516095686174e+24
-40495565391.550514,35769606564.403305,-66185799689.166405,2614.0304320460436,8612.907452517848,3747.7492224648304,3.3700441769377596e+24
8126232462.78389,-54458622995.02098,54386303613.21286,2980.5356847393577,5628.048640241104,1706.8880538125868,4.5064838033030365e+25
-70201383062.29851,-36575686044.10741,35224800670.20015,3641.0623720253916,7046.712292923512,3341.0654360178796,7.263449858515438e+24
11822060312.227581,-38436658188.215454,-67814593594.61543,3332.5614387437745,-8876.194951247628,-54.56633272081126,5.035161200130277e+25
850942606.9059148,2226688603.5194817,-89546024114.70222,-9998.853066227131,8776.777900862908,-3076.522962037622,3.1456272313207347e+24
22970708068.53388,-12420840976.826609,53520253365.841,-9016.74173560776,9918.869039955036,-2842.434976448878,1.1535487655440096e+24
-56079097071.45798,6444523167.436586,33695695872.09447,-4427.7015834926715,5096.618706435196,8295.436132815867,2.4868874027015793e+25
83207855472.78154,24734490400.06485,-10391841644.441107,247.3687125489232,2026.5943142053438,-770.4138771133057,4.3213238970040775e+25
13676467050.56975,-76609422318.37315,-60437037071.22977,-869.5543783961366,-9355.072189653183,5639.725490178724,6.811504978787877e+24
79771157298.06964,49155094217.32245,-1725329707.394231,6741.626069952097,-5775.2546458702645,-1976.0597951332957,2.8627663649470713e+24
44579026708.69941,-14364796279.87389,-18226513568.21242,-8943.630481602388,-7056.8393398866065,-1874.1236015183404,2.0480209637395124e+24
72744257835.47357,2718621859.7520275,46623030385.53546,5618.272333517147,-6873.51116854912,2622.5473206747047,4.802781556189166e+25
11147246053.181046,-77643568344.12292,-59203099098.63052,6531.477480297155,-4722.839869839099,7720.2347362277615,1.4054734305424286e+24
-28265825093.69427,-1053295283.347436,49355634713.34289,7387.122826651801,7745.309976636141,-5834.123373039448,1.0547979910580416e+25
67819022240.253334,-8295852186.475408,62768398756.424095,8463.878351928062,-6002.197912634772,2883.135343717089,1.898296631791802e+24
-9460518232.46301,73550209537.67757,-28837565825.248184,5896.512593167288,1465.2825907017814,2577.008458808419,3.219059826789148e+25
3952626281.8381715,-16949021136.522032,37798018609.425964,9754.03564695028,-3827.783470352313,-1486.7833184297451,1.8905290127717097e+24
35472028677.68244,-38266082077.57586,23741034001.378155,4301.70976973653,5244.947511224396,9354.754818370715,2.7492345675052923e+25
34604405388.13167,44531115801.854385,77141869642.66402,57.514985592013545,1159.201455166267,5870.123388338932,3.548280969687978e+24
-74678773012.45465,-60021870475.5055,1308961194.914852,203.31345242152383,1283.8146862147441,-9954.355917193909,4.018719378269085e+25
11280262930.609047,72544270841.13156,8444759730.197196,7403.242760896617,3582.9929430655066,7150.818143931618,1.399320511862011e+25
-13125520393.815441,36268203505.10298,-80961254495.84567,9326.86889691661,7455.349922750032,9735.089583288638,2.3436274361013692e+24
33235041256.08419,-32988780402.169533,17930820402.39149,-1429.2729846442035,-4007.6255950567656,-9220.018198959415,4.681253699165146e+25
9526597919.006588,91077140244.50839,-21717150813.16169,2414.220047374698,-2433.1828431736867,7278.648328061401,1.7107873393588143e+24
-9542821417.583841,-13617905752.13762,92014768043.43077,-3858.7848953839266,-1693.541954343782,-4956.466036977825,2.7435699362372904e+24
-68131574498.83329,54310402537.935005,-9736932839.017334,4027.404247388893,8307.717083642201,9383.364556118595,1.1096925715452243e+25
-42582149310.281555,-66610042190.46487,-58556113624.0608,-7671.572530339406,-6090.604483476019,-8399.491627772051,3.885421996360856e+24
63993107971.60297,18592857744.152218,1319513322.8208206,-4089.79927513482,-4791.44697570502,4369.78110171512,3.7969577576269144e+24
20616045222.774757,-67419088483.0981,-32484812857.745796,-2657.543402634815,-8867.990602710059,9343.724750318848,1.1154087874354278e+25
-6740141212.830248,-27300556621.246693,55666013136.18622,-1479.3797484467268,35.72074534792773,-3261.024963395851,1.0975448659910973e+24
-69379885834.47987,29033689096.104885,48718075082.548996,3087.813748371471,-1804.7980610046725,-1797.568491374619,2.4291616597450017e+24
-70954270246.54538,14639760422.669937,34437827278.42319,993.8211196258326,5907.338785270993,6156.370664145585,4.4480831877859533e+24
-9479479034.09012,79511092339.59335,18808386809.960922,-9357.794242038648,228.612802443502,-4713.389655314854,1.8631033267102091e+24
-14883970472.150244,31344989666.592823,25784850251.017902,4815.576473054378,-5818.431476255865,-8184.681286506206,1.935416287743479e+25
65078937754.542725,-32151839586.321358,4922879342.78839,3023.684152072159,1767.8222944675272,1582.396020719476,1.6395670489737627e+24
-95141878946.68295,-7087285919.099725,9240938952.099838,9074.093323767174,-9751.374138765965,-369.396673124882,1.3095733269160279e+25
49550223484.18613,-646949179.0388923,-58846045929.29237,2810.734184563573,6821.9447408740125,-2170.0083872223267,5.937331383006198e+24
-53522377085.0627,-53448972206.63555,42185802149.84278,-3849.972384334211,-8607.692488073055,-2590.2735362487774,9.230526302415147e+24
38929894367.49791,-26670225616.077972,62931718766.87866,-8562.215708310605,6702.818918418125,2371.4039171394834,1.3765056677834098e+25
